NO,名称,住所,都道府県名,市区町村名,災害種別_洪水,災害種別_崖崩れ、土石流及び地滑り,災害種別_高潮,災害種別_地震,災害種別_津波,災害種別_大規模な火事,災害種別_内水氾濫,災害種別_火山現象,指定避難所との重複,想定収容人数
2202,日吉台第１公園,千葉県富里市日吉台一丁目4,千葉県,富里市,,1,,1,,1,,,,971
2203,日吉台第２公園,千葉県富里市日吉台一丁目21,千葉県,富里市,,1,,1,,1,,,,492
2204,日吉台第３公園,千葉県富里市日吉台二丁目18,千葉県,富里市,,1,,1,,1,,,,491
2205,日吉台第４公園,千葉県富里市日吉台四丁目1,千葉県,富里市,,1,,1,,1,,,,1346
2206,日吉台第５公園,千葉県富里市日吉台三丁目19,千葉県,富里市,,1,,1,,1,,,,597
2207,日吉台第６公園,千葉県富里市日吉台三丁目42‐1,千葉県,富里市,,1,,1,,1,,,,1455
2208,日吉台第７公園,千葉県富里市日吉台五丁目24‐1,千葉県,富里市,,1,,1,,1,,,,1397
2209,日吉台第８公園,千葉県富里市日吉台六丁目20‐5,千葉県,富里市,,1,,1,,1,,,,672
2210,日吉台中央公園,千葉県富里市日吉台四丁目4‐1,千葉県,富里市,,1,,1,,1,,,,3775
2211,富里小学校,千葉県富里市七栄720,千葉県,富里市,,1,,1,,1,,,1,2241
2212,富里第一小学校,千葉県富里市中沢573‐1,千葉県,富里市,,1,,1,,1,,,1,3091
2213,富里中央公園（イベント広場）,千葉県富里市七栄652‐12,千葉県,富里市,,1,,1,,1,,,,1750
2214,富里中学校,千葉県富里市七栄652‐226,千葉県,富里市,,1,,1,,1,,,1,7812
2215,富里南小学校,千葉県富里市御料4‐1,千葉県,富里市,,1,,1,,1,,,1,5861
2216,富里南中学校,千葉県富里市十倉127‐38,千葉県,富里市,,1,,1,,1,,,1,6287
2217,富里北中学校,千葉県富里市日吉倉1515‐31,千葉県,富里市,,1,,1,,1,,,1,2498
2218,葉山公園,千葉県富里市御料923‐26,千葉県,富里市,,1,,1,,1,,,,315
2219,"とみうら元気
俱楽部",千葉県南房総市富浦町原岡88-2,千葉県,南房総市,1,1,1,1,,,,,1,"186人
（3㎡あたり1人）"
2220,富浦体育館,千葉県南房総市富浦町青木71,千葉県,南房総市,1,1,1,1,1,,,,1,"455人
（3㎡あたり1人）"
2221,富浦小学校,千葉県南房総市富浦町原岡931,千葉県,南房総市,1,1,1,1,,,,,1,"291人
（3㎡あたり1人）"
2222,富浦子ども園,千葉県南房総市富浦町深名710,千葉県,南房総市,1,1,1,1,1,,,,1,"59人
（3㎡あたり1人）"
2223,富浦中学校,千葉県南房総市富浦町青木249-1,千葉県,南房総市,1,1,1,1,1,,,,1,"208人
（3㎡あたり1人）"
2224,大房岬自然の家,千葉県南房総市富浦町多田良1212-23,千葉県,南房総市,1,1,1,1,1,,,,1,"500人
（3㎡あたり1人）"
2225,富山ふれあいｽﾎﾟｰﾂｾﾝﾀｰ,千葉県南房総市久枝1024,千葉県,南房総市,1,1,1,1,,,,,1,"480人
（3㎡あたり1人）"
2226,富山岩井体育館,千葉県南房総市市部250,千葉県,南房総市,1,1,1,1,1,,,,1,"248人
（3㎡あたり1人）"
2227,富山学園,千葉県南房総市合戸22-1,千葉県,南房総市,1,1,1,1,1,,,,1,"402人
（3㎡あたり1人）"
2228,富山平群ｺﾐｭﾆﾃｨｾﾝﾀｰ,千葉県南房総市平久里中1350－1,千葉県,南房総市,,1,1,1,1,,,,1,"77人
（3㎡あたり1人）"
2229,三芳小学校,千葉県南房総市谷向150,千葉県,南房総市,1,1,1,1,1,,,,1,"181人
（3㎡あたり1人）"
2230,三芳中学校,千葉県南房総市本織60,千葉県,南房総市,1,1,1,1,1,,,,1,"398人
（3㎡あたり1人）"
2231,三芳農村環境改善センター,千葉県南房総市谷向109-1,千葉県,南房総市,1,1,1,1,1,,,,1,"96人
（3㎡あたり1人）"
2232,白浜ｺﾐｭﾆﾃｨｾﾝﾀｰ,千葉県南房総市白浜町白浜14955,千葉県,南房総市,1,1,1,1,,,,,1,"165人
（3㎡あたり1人）"
2233,白浜小学校,千葉県南房総市白浜町白浜3061,千葉県,南房総市,1,1,1,1,1,,,,1,"278人
（3㎡あたり1人）"
2234,白浜中学校,千葉県南房総市白浜町滝口5580-57,千葉県,南房総市,1,1,1,1,1,,,,1,"326人
（3㎡あたり1人）"
2235,千倉総合運動公園,千葉県南房総市千倉町川戸544－8　,千葉県,南房総市,1,1,1,1,1,,,,1,"242人
（3㎡あたり1人）"
2236,千倉七浦体育館,千葉県南房総市千倉町大川638,千葉県,南房総市,1,1,1,1,,,,,1,"177人
（3㎡あたり1人）"
2237,千倉忽戸体育館,千葉県南房総市千倉町忽戸250,千葉県,南房総市,1,1,1,1,,,,,1,"150人
（3㎡あたり1人）"
2238,千倉子ども園,千葉県南房総市千倉町南朝夷1400　,千葉県,南房総市,1,1,1,1,1,,,,1,"178人
（3㎡あたり1人）"
2239,千倉小学校,千葉県南房総市千倉町瀬戸1616,千葉県,南房総市,1,1,1,1,1,,,,1,"264人
（3㎡あたり1人）"
2240,千倉中学校,千葉県南房総市千倉町北朝夷630,千葉県,南房総市,1,1,1,1,1,,,,1,"611人
（3㎡あたり1人）"
2241,ちくら介護予防ｾﾝﾀｰゆらり,千葉県南房総市千倉町瀬戸2705-6,千葉県,南房総市,1,1,1,1,,,,,1,"52人
（3㎡あたり1人）"
2242,嶺南中学校,千葉県南房総市沓見2705,千葉県,南房総市,1,1,1,1,1,,,,1,"273人
（3㎡あたり1人）"
2243,嶺南小学校,千葉県南房総市沓見2705,千葉県,南房総市,1,1,1,1,1,,,,1,"473人
（3㎡あたり1人）"
2244,子育て支援センターほのぼの,千葉県南房総市珠師ヶ谷 1289-13,千葉県,南房総市,1,1,1,1,1,,,,1,"151人
（3㎡あたり1人）"
2245,丸山公民館・丸山児童体育館,千葉県南房総市岩糸2489,千葉県,南房総市,1,1,1,1,1,,,,1,"360人
（3㎡あたり1人）"
2246,和田ｺﾐｭﾆﾃｨｾﾝﾀｰ,千葉県南房総市和田町仁我浦206,千葉県,南房総市,1,1,1,1,,,,,1,"111人
（3㎡あたり1人）"
2247,和田体育館,千葉県南房総市和田町仁我浦8－1　,千葉県,南房総市,1,1,1,1,1,,,,1,"151人
（3㎡あたり1人）"
2248,嶺南和田体育館,千葉県南房総市和田町海発1602,千葉県,南房総市,1,1,1,1,,,,,1,"449人
（3㎡あたり1人）"
2249,上区集会所・くすの木,千葉県南房総市和田町上三原1246,千葉県,南房総市,1,1,1,1,1,,,,1,"75人
（3㎡あたり1人）"
2250,北三原多目的研修集会施設,千葉県南房総市和田町黒岩386-1,千葉県,南房総市,,1,1,1,1,,,,1,"43人
（3㎡あたり1人）"
2251,千葉県立安房拓心高等学校,千葉県南房総市和田町海発1604,千葉県,南房総市,1,1,1,1,,,,,1,"554人
（3㎡あたり1人）"
2252,そうさ記念公園,千葉県匝瑳市八日市場ハ５６５－１,千葉県,匝瑳市,1,1,,1,,1,,,,17243人(2㎡あたり1人)
2253,八日市場勤労青少年ホーム,千葉県匝瑳市八日市場イ２０３０,千葉県,匝瑳市,1,1,,1,,1,,,1,1010人(2㎡あたり1人)
2254,野栄ふれあい公園,千葉県匝瑳市今泉３６３,千葉県,匝瑳市,1,1,,1,1,1,,,,26324人(2㎡あたり1人)
2255,豊栄小学校,千葉県匝瑳市飯倉１８４７,千葉県,匝瑳市,1,1,,1,1,1,,,1,1949人(2㎡あたり1人)
2256,栄小学校,千葉県匝瑳市栢田８２３,千葉県,匝瑳市,1,1,,1,1,1,,,1,5590人(2㎡あたり1人)
2257,のさかアリーナ,千葉県匝瑳市今泉６５３６ー１,千葉県,匝瑳市,1,1,,1,,1,,,1,7257人(2㎡あたり1人)
2258,鈴歌公園,千葉県匝瑳市飯倉台３７ー１,千葉県,匝瑳市,1,1,,1,,1,,,,3782人(2㎡あたり1人)
2259,平台公園,千葉県匝瑳市飯倉台１７,千葉県,匝瑳市,1,1,,1,,1,,,,1623人(2㎡あたり1人)
2260,八日市場第一中学校,千葉県匝瑳市上谷中２２７０ー５,千葉県,匝瑳市,1,1,,1,1,1,,,1,7030人(2㎡あたり1人)
2261,市営グラウンド,千葉県匝瑳市上谷中２２４０ー８,千葉県,匝瑳市,1,1,,1,,1,,,,6678人(2㎡あたり1人)
2262,八日市場幼稚園,千葉県匝瑳市八日市場イ２３９４,千葉県,匝瑳市,1,1,,1,,1,,,,752人(2㎡あたり1人)
2263,平和東公園,千葉県匝瑳市平木１４８７ー１,千葉県,匝瑳市,1,1,,1,,1,,,,3187人(2㎡あたり1人)
2264,生涯学習センター,千葉県匝瑳市今泉６４８９ー１,千葉県,匝瑳市,1,1,,1,1,1,,,1,700人(2㎡あたり1人)
2265,平和小学校,千葉県匝瑳市平木１８１９,千葉県,匝瑳市,1,1,,1,1,1,,,1,1347人(2㎡あたり1人)
2266,須賀小学校,千葉県匝瑳市高１９５６,千葉県,匝瑳市,1,1,,1,1,1,,,1,3223人(2㎡あたり1人)
2267,匝瑳高等学校,千葉県匝瑳市八日市場イ１６３０,千葉県,匝瑳市,1,1,,1,,1,,,,21964人(2㎡あたり1人)
2268,豊和小学校,千葉県匝瑳市大寺１４９２,千葉県,匝瑳市,1,1,,1,,1,,,1,3615人(2㎡あたり1人)
2269,敬愛大学八日市場高等学校,千葉県匝瑳市八日市場ロ３９０,千葉県,匝瑳市,1,1,,1,,1,,,,5000人(2㎡あたり1人)
2270,吉田小学校,千葉県匝瑳市吉田４０２０,千葉県,匝瑳市,1,1,,1,,1,,,1,3266人(2㎡あたり1人)
2271,八日市場保育所,千葉県匝瑳市八日市場イ２３５３ー１,千葉県,匝瑳市,1,1,,1,,1,,,,910人(2㎡あたり1人)
2272,豊和保育所,千葉県匝瑳市大寺１４２８,千葉県,匝瑳市,1,1,,1,,1,,,,1208人(2㎡あたり1人)
2273,山桑公園,千葉県匝瑳市山桑１２５,千葉県,匝瑳市,1,1,,1,,1,,,,16466人(2㎡あたり1人)
2274,八日市場第二中学校,千葉県匝瑳市八日市場イ１６８７,千葉県,匝瑳市,1,1,,1,1,1,,,1,5536人(2㎡あたり1人)
2275,市民ふれあいセンター,千葉県匝瑳市八日市場ハ７９３ー３５,千葉県,匝瑳市,1,1,,1,1,1,,,1,288人(2㎡あたり1人)
2276,八日市場小学校,千葉県匝瑳市八日市場イ２３１１,千葉県,匝瑳市,1,1,,1,1,1,,,1,3831人(2㎡あたり1人)
2277,野栄中学校,千葉県匝瑳市今泉５３２３ー３,千葉県,匝瑳市,1,1,,1,1,1,,,1,16164人(2㎡あたり1人)
2278,県立八日市場特別支援学校,千葉県匝瑳市平木９３０ー１,千葉県,匝瑳市,1,1,,1,,1,,,,2575人(2㎡あたり1人)
2279,吉田保育所,千葉県匝瑳市吉田４０１０ー４,千葉県,匝瑳市,1,1,,1,,1,,,,722人(2㎡あたり1人)
2280,みどり平西公園,千葉県匝瑳市みどり平１ー２,千葉県,匝瑳市,1,1,,1,,1,,,,706人(2㎡あたり1人)
2281,みどり平東公園,千葉県匝瑳市みどり平１３ー２,千葉県,匝瑳市,1,1,,1,,1,,,,8895人(2㎡あたり1人)
2282,匝瑳市マザーズホーム,千葉県匝瑳市八日市場ホ２０１６,千葉県,匝瑳市,1,1,,1,,1,,,,1441人(2㎡あたり1人)
2283,共興小学校,千葉県匝瑳市東小笹１１６０,千葉県,匝瑳市,1,1,,1,1,1,,,1,2087人(2㎡あたり1人)
2284,旧匝瑳小学校,千葉県匝瑳市松山１１２２,千葉県,匝瑳市,1,1,,1,,1,,,1,1512人(2㎡あたり1人)
2285,椿海公園,千葉県匝瑳市椿９６９番地１,千葉県,匝瑳市,1,1,,1,,1,,,,1412人(2㎡あたり1人)
2286,椿海小学校,千葉県匝瑳市椿９７３,千葉県,匝瑳市,1,1,,1,,1,,,1,2702人(2㎡あたり1人)
2287,野田小学校,千葉県匝瑳市野手１３０３４,千葉県,匝瑳市,1,1,,1,1,1,,,,3927人(2㎡あたり1人)
2288,豊栄保育所,千葉県匝瑳市飯倉１６１５ー１,千葉県,匝瑳市,1,1,,1,,1,,,,612人(2㎡あたり1人)
2289,県立飯高特別支援学校,千葉県匝瑳市飯高１６９２,千葉県,匝瑳市,1,1,,1,,1,,,1,2154人(2㎡あたり1人)
2290,佐原中学校,千葉県香取市佐原ロ２１２４－１,千葉県,香取市,1,1,,1,,,,,1,"6969人
（３㎡/人）"
2291,粉名口児童公園,千葉県香取市佐原ロ２０２８－９３,千葉県,香取市,1,1,,1,,,,,,"684人
（３㎡/人）"
2292,"佐原コミュニティ
センター",千葉県香取市佐原イ２１１,千葉県,香取市,1,1,,1,,,,,1,"3635人
（３㎡/人）"
2293,"岩ヶ崎台
第１号公園",千葉県香取市岩ヶ崎台２７,千葉県,香取市,1,1,,1,,,,,,"754人
（３㎡/人）"
2294,"佐原公園・
佐原野球場周辺",千葉県香取市佐原イ７７１,千葉県,香取市,1,1,,1,,,,,,"5429人
（３㎡/人）"
2295,玉造中央公園,千葉県香取市玉造２－６,千葉県,香取市,1,1,,1,,,,,,"958人
（３㎡/人）"
2296,"佐原小学校
体育館敷地",千葉県香取市佐原イ１８７０,千葉県,香取市,1,1,,1,,,,,1,"1021人
（３㎡/人）"
2297,佐原小学校,千葉県香取市佐原イ１８７０,千葉県,香取市,1,1,,1,,,,,,"3618人
（３㎡/人）"
2298,"ケーヨーＤ２
佐原店駐車場",千葉県香取市山之辺１４０５－１,千葉県,香取市,1,1,,1,,,,,,"1713人
（３㎡/人）"
2299,観福寺,千葉県香取市牧野１７５２,千葉県,香取市,1,1,,1,,,,,,"1461人
（３㎡/人）"
2300,北佐原小学校,千葉県香取市佐原ニ１６７６,千葉県,香取市,1,1,,1,,,,,1,"3003人
（３㎡/人）"
2301,石納コミュニティセンター,千葉県香取市石納５４７,千葉県,香取市,1,1,,1,,,,,,"423人
（３㎡/人）"
2302,佐原高等学校,千葉県香取市佐原イ２６８５,千葉県,香取市,1,1,,1,,,,,1,"5587人
（３㎡/人）"
2303,"旧佐原第二
中学校",千葉県香取市新部１０,千葉県,香取市,1,1,,1,,,,,1,"4939人
（３㎡/人）"
2304,香取小学校,千葉県香取市香取１８７５,千葉県,香取市,1,1,,1,,,,,1,"2533人
（３㎡/人）"
2305,香取神宮駐車場,千葉県香取市香取１６９７－１,千葉県,香取市,1,1,,1,,,,,,"1034人
（３㎡/人）"
2306,旧神南小学校,千葉県香取市下小野１５９９,千葉県,香取市,1,1,,1,,,,,1,"1500人
（３㎡/人）"
2307,わらびが丘小学校,千葉県香取市九美上２９－１,千葉県,香取市,1,1,,1,,,,,1,"6542人
（３㎡/人）"
2308,竟成小学校,千葉県香取市観音４８１,千葉県,香取市,1,1,,1,,,,,1,"3363人
（３㎡/人）"
2309,香西保育所,千葉県香取市観音２１－１,千葉県,香取市,1,1,,1,,,,,,"809人
（３㎡/人）"
2310,旧福田小学校,千葉県香取市福田２４０,千葉県,香取市,1,1,,1,,,,,1,"2586人
（３㎡/人）"
2311,本矢作運動広場,千葉県香取市本矢作９１８－４,千葉県,香取市,1,1,,1,,,,,,"3453人
（３㎡/人）"
2312,旧伊地山幼稚園,千葉県香取市伊地山５３２－１,千葉県,香取市,1,1,,1,,,,,,"188人
（３㎡/人）"
2313,東大戸小学校,千葉県香取市大戸８７７,千葉県,香取市,1,1,,1,,,,,1,"2215人
（３㎡/人）"
2314,佐原第五中学校,千葉県香取市大戸９３７,千葉県,香取市,1,1,,1,,,,,1,"4563人
（３㎡/人）"
2315,"旧東大戸小学校
石納分校",千葉県香取市昭和町ろ５６,千葉県,香取市,1,1,,1,,,,,,"2000人
（３㎡/人）"
2316,瑞穂小学校,千葉県香取市堀之内１７７０－９６,千葉県,香取市,1,1,,1,,,,,1,"2388人
（３㎡/人）"
2317,香取中学校,千葉県香取市津宮１４４０,千葉県,香取市,1,1,,1,,,,,1,"3648人
（３㎡/人）"
2318,水の郷小学校,千葉県香取市津宮１２１５,千葉県,香取市,1,1,,1,,,,,1,"2160人
（３㎡/人）"
2319,旧大倉小学校,千葉県香取市大倉５０１,千葉県,香取市,1,1,,1,,,,,1,"1967人
（３㎡/人）"
2320,清宝院前,千葉県香取市大倉９４７,千葉県,香取市,1,1,,1,,,,,,"551人
（３㎡/人）"
2321,旧湖東小学校,千葉県香取市八筋川甲１９９３－２,千葉県,香取市,1,1,,1,,,,,1,"2157人
（３㎡/人）"
2322,新島中学校,千葉県香取市佐原ハ４４２８,千葉県,香取市,1,1,,1,,,,,1,"4430人
（３㎡/人）"
2323,新島小学校,千葉県香取市加藤洲６８５,千葉県,香取市,1,1,,1,,,,,1,"2775人
（３㎡/人）"
2324,水郷佐原あやめパーク,千葉県香取市扇島１８３７－２,千葉県,香取市,1,1,,1,,,,,,"4528人
（３㎡/人）"
2325,"小見川中央
小学校",千葉県香取市小見川９４,千葉県,香取市,1,1,,1,,,,,1,"2763人
（３㎡/人）"
2326,"小見川社会福祉センター
（さくら館）",千葉県香取市本郷62,千葉県,香取市,1,1,,1,,,,,1,"1007人
（３㎡/人）"
2327,城山公園,千葉県香取市小見川４７８０－１,千葉県,香取市,1,1,,1,,,,,,"2213人
（３㎡/人）"
2328,小見川高等学校,千葉県香取市小見川４７３５－１,千葉県,香取市,1,1,,1,,,,,1,"12710人
（３㎡/人）"
2329,小見川中学校,千葉県香取市小見川４６８５,千葉県,香取市,1,1,,1,,,,,1,"10342人
（３㎡/人）"
2330,くろべ運動公園,千葉県香取市小見川４８６６－１０９,千葉県,香取市,1,1,,1,,,,,,"8174人
（３㎡/人）"
2331,水郷小見川青少年自然の家,千葉県香取市小見川５２４９－１,千葉県,香取市,1,1,,1,,,,,1,"5283人
（３㎡/人）"
2332,小見川市民センター,千葉県香取市羽根川３８,千葉県,香取市,1,1,,1,,,,,1,"4354人
（３㎡/人）"
2333,小見川東小学校,千葉県香取市阿玉川７２８,千葉県,香取市,1,1,,1,,,,,1,"4612人
（３㎡/人）"
2334,旧小見川南小学校,千葉県香取市五郷内２２１８,千葉県,香取市,1,1,,1,,,,,1,"1773人
（３㎡/人）"
2335,小見川西小学校,千葉県香取市内野３５,千葉県,香取市,1,1,,1,,,,,1,"3247人
（３㎡/人）"
2336,小見川北小学校,千葉県香取市富田８００,千葉県,香取市,1,1,,1,,,,,1,"2982人
（３㎡/人）"
2337,グッドライフ香取みはる園（旧小見川北小学校利北分校）,千葉県香取市一ノ分目番外７－３,千葉県,香取市,1,1,,1,,,,,1,"1022人
（３㎡/人）"
2338,旧八都小学校,千葉県香取市小見１０２５,千葉県,香取市,1,1,,1,,,,,1,"2545人
（３㎡/人）"
2339,八都保育園,千葉県香取市小見６５,千葉県,香取市,1,1,,1,,,,,,"2386人
（３㎡/人）"
2340,山田支所周辺,千葉県香取市仁良３００－１,千葉県,香取市,1,1,,1,,,,,,"2262人
（３㎡/人）"
2341,山田中学校,千葉県香取市仁良３５６－１,千葉県,香取市,1,1,,1,,,,,1,"13266人
（３㎡/人）"
2342,山田小学校,千葉県香取市仁良３５６－１,千葉県,香取市,1,1,,1,,,,,1,"2937人
（３㎡/人）"
2343,旧府馬小学校,千葉県香取市府馬３４２９－４,千葉県,香取市,1,1,,1,,,,,1,"3651人
（３㎡/人）"
2344,旧八都第二小学校,千葉県香取市仁良１０３８－１,千葉県,香取市,1,1,,1,,,,,1,"3160人
（３㎡/人）"
2345,旧山倉小学校,千葉県香取市山倉６７２,千葉県,香取市,1,1,,1,,,,,1,"2065人
（３㎡/人）"
2346,山倉運動広場,千葉県香取市大角１５４５－１,千葉県,香取市,1,1,,1,,,,,,"4173人
（３㎡/人）"
2347,旧第一山倉小学校,千葉県香取市桐谷１０２０,千葉県,香取市,1,1,,1,,,,,1,"2435人
（３㎡/人）"
